"1","I've acquired an old Logitech Series 7 (3-button) mouse and I'm told that this is a bus mouse.  Does anyone want to unload an old (pc-clone) bus-card for this mouse? email replies to:  bobmon@cs.indiana.edu thanks."
"1","In <C4zwC0.6LK@acsu.buffalo.edu> v063kcbp@ubvmsd.cc.buffalo.edu (MITCH) writes: >Now does anyone know a way to back up the masters of Word-Perfect 5.1 for >Windows Windows 3.1 and Norton 6.0 so I can send another copy to my >permanent (non-college) address for safe-keeping?  Students keep borrowing >my masters and I'm worried they'll get screwed up!  (Please don't tell me You realize of course that inevitably some anal retentive moron is going to come along and wag his fingers and his jowls in outrage that personal politics are more important than [SMCAP][BOLD][Font:God 999pt.]The Law[smcap][bold][font]. But that's irrelevant to the problem here.  Windows came with my system but on 5.25 disks.  I hate using 5.25 disks so I copied them over to high density 3.5's using xcopy.  It worked fine.  In fact for a while I was changing configurations and whatnot so much that I decided to try putting them on the hard disk.  Not only can you copy them over with one disk per directory but if you want to you can simply copy them all into one directory.  Makes it a lot nicer when you're switching printer emulations around. Norton 6.0 I don't have much experience with but when a friend's system crashed we restored from a backup rather than from the originals and it worked fine.  This would imply that arj a -r norton c:\nu would create a workable backup and if you did a full install the first time you've got the whole thing. Never played with WP for Windows; I'm not too big of a fan of anything from Utah. Good luck.... Disclaimer: Don't Copy That Floppy! (tm) Just Say No! (r) Respect Your Elders! For The Wages Of Sin Is (sic) Death And A Hefty Legal Bill!  DO YOU OFFEND? Rob -- Rob kudla@acm.rpi.edu Keywords - Oldfield Jane's Leather Yes Win3.1 Phish light blue right Bondage r.e.m. DTP Steely Dan DS9 FNM OWL Genesis In the spaceship the silver spaceship the lion takes control....."
"1","In article <hxg5nxl@rpi.edu> wen@yingyang.ral.rpi.edu (John Wen) writes: >From: wen@yingyang.ral.rpi.edu (John Wen) >Subject: PC keyboard >Summary: location of cap lock and ctrl keys on PC keyboard >Keywords: cap lock and ctrl key >Date: Mon 5 Apr 1993 19:23:35 GMT >Does anyone know of a software that can exchange caps lock and ctrl >keys on the AT-style keyboard?  I'm looking for a memory resident >program that can work with other programs rather than a feature in a >specific program (I am aware of a shareware program back and forth >that provides this feature within that program).  Thanks. A program in the archive keymap00.zip on simtel and mirror sites in the msdos/keyboard directory will do this.  It is written in assembler and it best if you have a compiler to create a new keyboard map.  It is possible however to use a binary editor to edit the provided compiled keyboard driver if you do not have a compiler.  I used hexed100.zip also available on simtel.  Simply serach for the codes 00 01 02 03 to locate the biginning of the normal keyboard map.  Then swap the codes for the keys that you wish to swap.  See the keyboard directory of simtel for programs that report the scancode for each key to you (some bios programs also have this info). Good luck - Pete ____________________________________________________________________________ | Peter J. McKinney                     pm860605@longs.LANCE.ColoState.Edu | | Electrohydrodynamic Laboratory                                           | | Fluid Mechanics and Wind Engineering Program                             | | Civil Engineering Department                                             | | Colorado State University                                                | ----------------------------------------------------------------------------"
"1","I need a device (either an ISA board or a subsystem) which will take two RGB video signals and combine them according to a template. The template can be as simple as a rectangular window with signal one being used for the interior and signal two for the exterior. But I beleive fancier harware may also exist which I do not want to exclude from my search.  I know this sort of hardware exists for NTSC etc. but I need it for RGB. Please email and or post any leads.... Gordon Lang (glang@smail.srl.ford.com  -or-  glang@holo6.srl.ford.com)"
"1","It is model number #7033D a 14 interlaced .28dp.  BTW if you have a number to contact the company that would really be helpful to.  Thanks for replying.  I was beginning to believe that I was never going to get a reply.  I posted this on the netnews bboard because the first message I sent to you was returned and I didn't know if my second message would get to you. Calvin"
"1","In article <1pm61pINNp45@geraldo.cc.utexas.edu> jbodnar@ccwf.cc.utexas.edu (John Bodnar) writes: >According to e_p@unl.edu (edgar pearlstein): >>        Here's another one: >> >>        5.  My computer arrived with the following statement in its >>            config.sys file:  STACKS = 9256.  I changed it to >>            STACKS = 8128 and saved 1296 bytes.  Maybe it could be >>            lowered even more but I haven't tried it. > >Exactly. > >Regardless of what Microsoft says I have set STACKS=00 on every single >computer I have installed Windows on from a simple 386SX-16 up to 486DX-50 >with EISA motherboards NDI Volante TIGA adapters Intel Ethernet Express >cards and caching SCSI controllers from DPT and DTC. > >Not a problem yet and the extra 2K+ gained means a lot with conventional >memory gobbling programs like OrCAD and Tango PCB. >-- >John Bodnar                          : While we liked developing Windows >The University of Texas at Austin    :  applications we never inhaled. >Internet: jbodnar@ccwf.cc.utexas.edu : >UUCP: ....!cs.utexas!ut-ccwf!jbodnar :       -- Borland CEO Philippe Kahn I remember reading somewhere (QEMM manual I think) that STACK=9256 is needed only for the Windows SETUP program. Otherwise use STACK=00. Rich"
"1","I was wondering if anyone out there has had the same problem I am having with my Gateway 2000 486-33DX VL-Bus system with ATI Graphics Ultra Pro LB. When I have my computer in any resolution other than 800x600 everything is fine but whenever I use it in 800x600 (Windows AutoCAD GIFs) the screen gets about 1 1/2 inches shorter.  At the very top and very bottom of the screen there is about a 3/4 bar of black.  The screen isn't cut off it just squeezes everything into the smaller space and messes up the aspect ratio.  While I can manually change the V-Size on the back this is a pain in the ass and it just shouldn't happen anyway.  I've called Gateway numerous times and they haven't been able to help me at all.  Two different times they sent me a new card and both times the new card didn't work at all in my computer.  They even tried to bill me for the first card because they didn't get it back in a couple of days when they TOLD me over the phone that they would wait more than 2 weeks before billing my card.  But their customer support is a different story... So if anyone has had this same problem please let me know if you know what to do.  Hell let me know if you don't have a solution just so I know I'm not the only one with this problem.  Thanks in advance. Jude M. Greer jmgree01@starbase.spd.louisville.edu P.S.  I already tried going into the MACH 32 install program and manually set- ting up the card.  Doesn't work.  Whenever I try to increase the vertical size of the 800x600 screen it just starts to cut off the top and bottom."
"1","In article <113956@bu.edu> nshah@acs2.bu.edu writes: >I have a gateway2000 483/33 local bus system.  It has 4 slots for SIMMS >that either have to use 4 or 16MB simms.  My question:  I just >received a 4x9 70ns simm and it has ~30 pins.  The slot on the >motherboard has at least 70 or so pins.  Did I get the wrong simm >or can I still use my simm  although not all the pins on the slot would >be flilled.  I have never encountered such a long slot for simms before. >Anyone have suggestions?  I can't get a hold of Gateway yet.  Thanks >Please post to the net or :   nshah@acs.bu.edu > Yes You bought the WRONG SIMMS.....You need 1X36 or 4X36 which are 72 pin SIMMS.....These are better anyway becuase the send/receive data in 4byte (32bit+4bit parity one for each byte) Chunks. You will undoubtedly see these SIMMS becoming more widely used in the near future. Jason -- **************************** *      Jason Walters       * *     JPW0@LEHIGH.EDU      * *JPW0@PL122.eecs.LEHIGH.EDU* * a.k.a.   Modem Mouth     *"
"1","Since I've been seeing all kinds of complaints regarding Gateways lately on here I thought I post my recent pleasant experiences. My machine (4DX2-66V) this past Friday. This was two weeks to the DAY from when I called the order in. Upon unboxing it I found everything to be in perfect order. All the peripherals I ordered were properly installed (Jumbo-250 & CD-ROM). I was very impressed with the quantity and quality of the Gateway documentation. All software came with the original disks and manuals. The Gateway manual itself is in a nice 3-ring binder. The ATI GUP came with build59 drivers. All other software I specified (Microsoft Office) was properly installed. The machine came right up out of the box and has been performing flawlessly. It's been on all weekend and it hardly even reaches room temperature. I think the big roomy tower case has a lot to do with it. It's up and running DOS 6.0 with no problems. I've also read about some people having problems with high speed serial communications. I used the DOS 6.0 InterLink program which lets me link to my old computer via a serial port at 115.2K baud. It then maps the other machines two hard disks as my disks F & G. You can cd to these drives and either run programs or copy files. It's almost like a peer-peer lan except you can also *run* programs on the other machine. It's not a two way street. The other machine is the server and this machine is the client. So thats where it seems to differ from the peer to peer stuff. For a bundled DOS utility its very impressive. My Jumbo-250 took about 11 minutes to back up 117MB of data. I also by-passed any potential Gateway monitor problems by taking the $430 credit and applying it towards a NEC 4FG. I love this monitor! So I'm glad there is some good news Gateway stories and I'm glad it was me. (Now if it just KEEPS working). :-) John -- John Gayman WA3WBU UUCP: uunet!wa3wbu!john Packet: WA3WBU @ WB3EAH"
"1","I have 1 4Mx9 70ns 36pin SIMM for Sale.  It is in perfect condition.  It will not work in my system because it requires 72 pin SIMMS. I would like to get what I paid for it.  $115 + 3 for insured shipping. In addition if you have a 4MB 70ns 72 pin EISA or PS/2 type SIMM for sale drop me a line.  Thanks.  Nimesh Shah  nshah@acs.bu.edu"
